SamplingEvent,Year,StationName,Analyte,Conc,ConcUnits,Flow,LocType,Load,LoadUnits
"Apr 11-12, 2017",2017,Toe Drain at 1/2 Lisbon,MeHg- particulate,0.284,ng/L,12638.5,Outlet,8.782,g/day
"Apr 11-12, 2017",2017,Toe Drain at 1/2 Lisbon,MeHg- total,0.429,ng/L,12638.5,Outlet,13.27,g/day
"Apr 11-12, 2017",2017,Toe Drain at 1/2 Lisbon,POC,0.3,mg/L as C,12638.5,Outlet,9.276,"1,000 kg/day"
"Apr 11-12, 2017",2017,Toe Drain at 1/2 Lisbon,THg- filtered,1.65,ng/L,12638.5,Outlet,51.02,g/day
"Apr 11-12, 2017",2017,Toe Drain at 1/2 Lisbon,THg- particulate,4.17,ng/L,12638.5,Outlet,128.9,g/day
"Apr 11-12, 2017",2017,Toe Drain at 1/2 Lisbon,THg- total,5.82,ng/L,12638.5,Outlet,180,g/day
"Apr 11-12, 2017",2017,Toe Drain at 1/2 Lisbon,TOC,3.05,mg/L as C,12638.5,Outlet,94.31,"1,000 kg/day"
"Apr 11-12, 2017",2017,Toe Drain at 1/2 Lisbon,TSS,24.5,mg/L,12638.5,Outlet,757.6,"1,000 kg/day"
"Apr 11-12, 2017",2017,Toe Drain at 1/2 Lisbon,VSS,5,mg/L,12638.5,Outlet,154.6,"1,000 kg/day"
"Apr 25-26, 2017",2017,Below Liberty Island,Chloride- filtered,,,,Below Liberty,565.6,"1,000 kg/day"
"Apr 25-26, 2017",2017,Below Liberty Island,DOC,,,,Below Liberty,134.3,"1,000 kg/day"
"Apr 25-26, 2017",2017,Below Liberty Island,Iron- filtered,,,,Below Liberty,7038,kg/day
"Apr 25-26, 2017",2017,Below Liberty Island,Manganese- filtered,,,,Below Liberty,471.3,kg/day
"Apr 25-26, 2017",2017,Below Liberty Island,MeHg- filtered,,,,Below Liberty,10.77,g/day
"Apr 25-26, 2017",2017,Below Liberty Island,MeHg- particulate,,,,Below Liberty,11.29,g/day
"Apr 25-26, 2017",2017,Below Liberty Island,MeHg- total,,,,Below Liberty,22.06,g/day
"Apr 25-26, 2017",2017,Below Liberty Island,POC,,,,Below Liberty,12.62,"1,000 kg/day"
"Apr 25-26, 2017",2017,Below Liberty Island,THg- filtered,,,,Below Liberty,150.4,g/day
"Apr 25-26, 2017",2017,Below Liberty Island,THg- particulate,,,,Below Liberty,289,g/day
"Apr 25-26, 2017",2017,Below Liberty Island,THg- total,,,,Below Liberty,439.4,g/day
"Apr 25-26, 2017",2017,Below Liberty Island,TOC,,,,Below Liberty,146.9,"1,000 kg/day"
"Apr 25-26, 2017",2017,Below Liberty Island,TSS,,,,Below Liberty,1432,"1,000 kg/day"
"Apr 25-26, 2017",2017,Below Liberty Island,VSS,,,,Below Liberty,187.2,"1,000 kg/day"
"Apr 25-26, 2017",2017,CCSB- Low Flow Channel,Chloride- filtered,26,mg/L,225.9,Inlet,14.37,"1,000 kg/day"
"Apr 25-26, 2017",2017,CCSB- Low Flow Channel,DOC,3.1,mg/L as C,225.9,Inlet,1.713,"1,000 kg/day"
"Apr 25-26, 2017",2017,CCSB- Low Flow Channel,Iron- filtered,3.52,ug/L,225.9,Inlet,1.945,kg/day
"Apr 25-26, 2017",2017,CCSB- Low Flow Channel,Manganese- filtered,26.8,ug/L,225.9,Inlet,14.81,kg/day
"Apr 25-26, 2017",2017,CCSB- Low Flow Channel,MeHg- filtered,0.154,ng/L,225.9,Inlet,0.08511,g/day
"Apr 25-26, 2017",2017,CCSB- Low Flow Channel,MeHg- particulate,0.201,ng/L,225.9,Inlet,0.1111,g/day
"Apr 25-26, 2017",2017,CCSB- Low Flow Channel,MeHg- total,0.355,ng/L,225.9,Inlet,0.1962,g/day
"Apr 25-26, 2017",2017,CCSB- Low Flow Channel,POC,0.4,mg/L as C,225.9,Inlet,0.2211,"1,000 kg/day"
"Apr 25-26, 2017",2017,CCSB- Low Flow Channel,THg- filtered,1.8,ng/L,225.9,Inlet,0.9948,g/day
"Apr 25-26, 2017",2017,CCSB- Low Flow Channel,THg- particulate,3.3,ng/L,225.9,Inlet,1.824,g/day
"Apr 25-26, 2017",2017,CCSB- Low Flow Channel,THg- total,5.1,ng/L,225.9,Inlet,2.819,g/day
"Apr 25-26, 2017",2017,CCSB- Low Flow Channel,TOC,3.5,mg/L as C,225.9,Inlet,1.934,"1,000 kg/day"
"Apr 25-26, 2017",2017,CCSB- Low Flow Channel,TSS,10,mg/L,225.9,Inlet,5.527,"1,000 kg/day"
"Apr 25-26, 2017",2017,CCSB- Low Flow Channel,VSS,1,mg/L,225.9,Inlet,0.5527,"1,000 kg/day"
"Apr 25-26, 2017",2017,CCSB- Overflow Weir,Chloride- filtered,22,mg/L,23.1,Inlet,1.243,"1,000 kg/day"
"Apr 25-26, 2017",2017,CCSB- Overflow Weir,DOC,3.9,mg/L as C,23.1,Inlet,0.2204,"1,000 kg/day"
"Apr 25-26, 2017",2017,CCSB- Overflow Weir,Iron- filtered,3.91,ug/L,23.1,Inlet,0.221,kg/day
"Apr 25-26, 2017",2017,CCSB- Overflow Weir,Manganese- filtered,19.3,ug/L,23.1,Inlet,1.091,kg/day
"Apr 25-26, 2017",2017,CCSB- Overflow Weir,MeHg- filtered,0.211,ng/L,23.1,Inlet,0.01192,g/day
"Apr 25-26, 2017",2017,CCSB- Overflow Weir,MeHg- particulate,0.464,ng/L,23.1,Inlet,0.02622,g/day
"Apr 25-26, 2017",2017,CCSB- Overflow Weir,MeHg- total,0.675,ng/L,23.1,Inlet,0.03815,g/day
"Apr 25-26, 2017",2017,CCSB- Overflow Weir,POC,0.1,mg/L as C,23.1,Inlet,0.005652,"1,000 kg/day"
"Apr 25-26, 2017",2017,CCSB- Overflow Weir,THg- filtered,2.5,ng/L,23.1,Inlet,0.1413,g/day
"Apr 25-26, 2017",2017,CCSB- Overflow Weir,THg- particulate,6.5,ng/L,23.1,Inlet,0.3674,g/day
"Apr 25-26, 2017",2017,CCSB- Overflow Weir,THg- total,9,ng/L,23.1,Inlet,0.5086,g/day
"Apr 25-26, 2017",2017,CCSB- Overflow Weir,TOC,4,mg/L as C,23.1,Inlet,0.2261,"1,000 kg/day"
"Apr 25-26, 2017",2017,CCSB- Overflow Weir,TSS,22,mg/L,23.1,Inlet,1.243,"1,000 kg/day"
"Apr 25-26, 2017",2017,CCSB- Overflow Weir,VSS,2,mg/L,23.1,Inlet,0.113,"1,000 kg/day"
"Apr 25-26, 2017",2017,Fremont Weir,Chloride- filtered,2.33,mg/L,36940.4,Inlet,210.6,"1,000 kg/day"
"Apr 25-26, 2017",2017,Fremont Weir,DOC,0.65,mg/L as C,36940.4,Inlet,58.75,"1,000 kg/day"
"Apr 25-26, 2017",2017,Fremont Weir,Iron- filtered,63.9,ug/L,36940.4,Inlet,5775,kg/day
"Apr 25-26, 2017",2017,Fremont Weir,Manganese- filtered,3.11,ug/L,36940.4,Inlet,281.1,kg/day
"Apr 25-26, 2017",2017,Fremont Weir,MeHg- filtered,0.0227,ng/L,36940.4,Inlet,2.052,g/day
"Apr 25-26, 2017",2017,Fremont Weir,MeHg- particulate,0.0352,ng/L,36940.4,Inlet,3.181,g/day
"Apr 25-26, 2017",2017,Fremont Weir,MeHg- total,0.0578,ng/L,36940.4,Inlet,5.224,g/day
"Apr 25-26, 2017",2017,Fremont Weir,POC,0.133,mg/L as C,36940.4,Inlet,12.02,"1,000 kg/day"
"Apr 25-26, 2017",2017,Fremont Weir,THg- filtered,1.37,ng/L,36940.4,Inlet,123.8,g/day
"Apr 25-26, 2017",2017,Fremont Weir,THg- particulate,4.5,ng/L,36940.4,Inlet,406.7,g/day
"Apr 25-26, 2017",2017,Fremont Weir,THg- total,5.87,ng/L,36940.4,Inlet,530.5,g/day
"Apr 25-26, 2017",2017,Fremont Weir,TOC,0.783,mg/L as C,36940.4,Inlet,70.77,"1,000 kg/day"
"Apr 25-26, 2017",2017,Fremont Weir,TSS,34.2,mg/L,36940.4,Inlet,3091,"1,000 kg/day"
"Apr 25-26, 2017",2017,Fremont Weir,VSS,2,mg/L,36940.4,Inlet,180.8,"1,000 kg/day"
"Apr 25-26, 2017",2017,Knights Landing Ridge Cut,Chloride- filtered,37,mg/L,307.7,Inlet,27.85,"1,000 kg/day"
"Apr 25-26, 2017",2017,Knights Landing Ridge Cut,DOC,6.7,mg/L as C,307.7,Inlet,5.044,"1,000 kg/day"
"Apr 25-26, 2017",2017,Knights Landing Ridge Cut,Iron- filtered,10,ug/L,307.7,Inlet,7.528,kg/day
"Apr 25-26, 2017",2017,Knights Landing Ridge Cut,Manganese- filtered,9.3,ug/L,307.7,Inlet,7.001,kg/day
"Apr 25-26, 2017",2017,Knights Landing Ridge Cut,MeHg- filtered,0.039,ng/L,307.7,Inlet,0.02936,g/day
"Apr 25-26, 2017",2017,Knights Landing Ridge Cut,MeHg- particulate,0.159,ng/L,307.7,Inlet,0.1197,g/day
"Apr 25-26, 2017",2017,Knights Landing Ridge Cut,MeHg- total,0.198,ng/L,307.7,Inlet,0.1491,g/day
"Apr 25-26, 2017",2017,Knights Landing Ridge Cut,POC,0.7,mg/L as C,307.7,Inlet,0.527,"1,000 kg/day"
"Apr 25-26, 2017",2017,Knights Landing Ridge Cut,THg- filtered,0.8,ng/L,307.7,Inlet,0.6023,g/day
"Apr 25-26, 2017",2017,Knights Landing Ridge Cut,THg- particulate,1.2,ng/L,307.7,Inlet,0.9034,g/day
"Apr 25-26, 2017",2017,Knights Landing Ridge Cut,THg- total,2,ng/L,307.7,Inlet,1.506,g/day
"Apr 25-26, 2017",2017,Knights Landing Ridge Cut,TOC,7.4,mg/L as C,307.7,Inlet,5.571,"1,000 kg/day"
"Apr 25-26, 2017",2017,Knights Landing Ridge Cut,TSS,39,mg/L,307.7,Inlet,29.36,"1,000 kg/day"
"Apr 25-26, 2017",2017,Knights Landing Ridge Cut,VSS,5,mg/L,307.7,Inlet,3.764,"1,000 kg/day"
"Apr 25-26, 2017",2017,Putah Creek at Mace Blvd,Chloride- filtered,7,mg/L,755,Inlet,12.93,"1,000 kg/day"
"Apr 25-26, 2017",2017,Putah Creek at Mace Blvd,DOC,2.7,mg/L as C,755,Inlet,4.987,"1,000 kg/day"
"Apr 25-26, 2017",2017,Putah Creek at Mace Blvd,Iron- filtered,12.1,ug/L,755,Inlet,22.35,kg/day
"Apr 25-26, 2017",2017,Putah Creek at Mace Blvd,Manganese- filtered,7.21,ug/L,755,Inlet,13.32,kg/day
"Apr 25-26, 2017",2017,Putah Creek at Mace Blvd,MeHg- filtered,0.062,ng/L,755,Inlet,0.1145,g/day
"Apr 25-26, 2017",2017,Putah Creek at Mace Blvd,MeHg- particulate,0.065,ng/L,755,Inlet,0.1201,g/day
"Apr 25-26, 2017",2017,Putah Creek at Mace Blvd,MeHg- total,0.127,ng/L,755,Inlet,0.2346,g/day
"Apr 25-26, 2017",2017,Putah Creek at Mace Blvd,POC,0,mg/L as C,755,Inlet,0,"1,000 kg/day"
"Apr 25-26, 2017",2017,Putah Creek at Mace Blvd,THg- filtered,1.5,ng/L,755,Inlet,2.771,g/day
"Apr 25-26, 2017",2017,Putah Creek at Mace Blvd,THg- particulate,3.6,ng/L,755,Inlet,6.65,g/day
"Apr 25-26, 2017",2017,Putah Creek at Mace Blvd,THg- total,5.1,ng/L,755,Inlet,9.421,g/day
"Apr 25-26, 2017",2017,Putah Creek at Mace Blvd,TOC,2.7,mg/L as C,755,Inlet,4.987,"1,000 kg/day"
"Apr 25-26, 2017",2017,Putah Creek at Mace Blvd,TSS,14,mg/L,755,Inlet,25.86,"1,000 kg/day"
"Apr 25-26, 2017",2017,Putah Creek at Mace Blvd,VSS,1,mg/L,755,Inlet,1.847,"1,000 kg/day"
"Apr 25-26, 2017",2017,Liberty Cut below Stairsteps,Chloride- filtered,2,mg/L,7669.8,Outlet,37.53,"1,000 kg/day"
"Apr 25-26, 2017",2017,Liberty Cut below Stairsteps,DOC,0.9,mg/L as C,7669.8,Outlet,16.89,"1,000 kg/day"
"Apr 25-26, 2017",2017,Liberty Cut below Stairsteps,Iron- filtered,79,ug/L,7669.8,Outlet,1482,kg/day
"Apr 25-26, 2017",2017,Liberty Cut below Stairsteps,Manganese- filtered,9.86,ug/L,7669.8,Outlet,185,kg/day
"Apr 25-26, 2017",2017,Liberty Cut below Stairsteps,MeHg- filtered,0.085,ng/L,7669.8,Outlet,1.595,g/day
"Apr 25-26, 2017",2017,Liberty Cut below Stairsteps,MeHg- particulate,0.113,ng/L,7669.8,Outlet,2.12,g/day
"Apr 25-26, 2017",2017,Liberty Cut below Stairsteps,MeHg- total,0.198,ng/L,7669.8,Outlet,3.715,g/day
"Apr 25-26, 2017",2017,Liberty Cut below Stairsteps,POC,0.1,mg/L as C,7669.8,Outlet,1.876,"1,000 kg/day"
"Apr 25-26, 2017",2017,Liberty Cut below Stairsteps,THg- filtered,1.4,ng/L,7669.8,Outlet,26.27,g/day
"Apr 25-26, 2017",2017,Liberty Cut below Stairsteps,THg- particulate,5.5,ng/L,7669.8,Outlet,103.2,g/day
"Apr 25-26, 2017",2017,Liberty Cut below Stairsteps,THg- total,6.9,ng/L,7669.8,Outlet,129.5,g/day
"Apr 25-26, 2017",2017,Liberty Cut below Stairsteps,TOC,1,mg/L as C,7669.8,Outlet,18.76,"1,000 kg/day"
"Apr 25-26, 2017",2017,Liberty Cut below Stairsteps,TSS,23,mg/L,7669.8,Outlet,431.6,"1,000 kg/day"
"Apr 25-26, 2017",2017,Liberty Cut below Stairsteps,VSS,2,mg/L,7669.8,Outlet,37.53,"1,000 kg/day"
"Apr 25-26, 2017",2017,Little Holland,Chloride- filtered,2.5,mg/L,15277.5,Outlet,93.44,"1,000 kg/day"
"Apr 25-26, 2017",2017,Little Holland,DOC,0.95,mg/L as C,15277.5,Outlet,35.51,"1,000 kg/day"
"Apr 25-26, 2017",2017,Little Holland,Iron- filtered,61.6,ug/L,15277.5,Outlet,2302,kg/day
"Apr 25-26, 2017",2017,Little Holland,Manganese- filtered,8.72,ug/L,15277.5,Outlet,325.9,kg/day
"Apr 25-26, 2017",2017,Little Holland,MeHg- filtered,0.0775,ng/L,15277.5,Outlet,2.897,g/day
"Apr 25-26, 2017",2017,Little Holland,MeHg- particulate,0.0965,ng/L,15277.5,Outlet,3.607,g/day
"Apr 25-26, 2017",2017,Little Holland,MeHg- total,0.174,ng/L,15277.5,Outlet,6.504,g/day
"Apr 25-26, 2017",2017,Little Holland,POC,0.1,mg/L as C,15277.5,Outlet,3.738,"1,000 kg/day"
"Apr 25-26, 2017",2017,Little Holland,THg- filtered,1.45,ng/L,15277.5,Outlet,54.2,g/day
"Apr 25-26, 2017",2017,Little Holland,THg- particulate,5.7,ng/L,15277.5,Outlet,213.1,g/day
"Apr 25-26, 2017",2017,Little Holland,THg- total,7.15,ng/L,15277.5,Outlet,267.3,g/day
"Apr 25-26, 2017",2017,Little Holland,TOC,1.05,mg/L as C,15277.5,Outlet,39.25,"1,000 kg/day"
"Apr 25-26, 2017",2017,Little Holland,TSS,20,mg/L,15277.5,Outlet,747.6,"1,000 kg/day"
"Apr 25-26, 2017",2017,Little Holland,VSS,1.5,mg/L,15277.5,Outlet,56.07,"1,000 kg/day"
"Apr 25-26, 2017",2017,Main Liberty,Chloride- filtered,2,mg/L,1635.5,Outlet,8.003,"1,000 kg/day"
"Apr 25-26, 2017",2017,Main Liberty,DOC,0.9,mg/L as C,1635.5,Outlet,3.601,"1,000 kg/day"
"Apr 25-26, 2017",2017,Main Liberty,Iron- filtered,79,ug/L,1635.5,Outlet,316.1,kg/day
"Apr 25-26, 2017",2017,Main Liberty,Manganese- filtered,9.86,ug/L,1635.5,Outlet,39.45,kg/day
"Apr 25-26, 2017",2017,Main Liberty,MeHg- filtered,0.085,ng/L,1635.5,Outlet,0.3401,g/day
"Apr 25-26, 2017",2017,Main Liberty,MeHg- particulate,0.113,ng/L,1635.5,Outlet,0.4522,g/day
"Apr 25-26, 2017",2017,Main Liberty,MeHg- total,0.198,ng/L,1635.5,Outlet,0.7923,g/day
"Apr 25-26, 2017",2017,Main Liberty,POC,0.1,mg/L as C,1635.5,Outlet,0.4001,"1,000 kg/day"
"Apr 25-26, 2017",2017,Main Liberty,THg- filtered,1.4,ng/L,1635.5,Outlet,5.602,g/day
"Apr 25-26, 2017",2017,Main Liberty,THg- particulate,5.5,ng/L,1635.5,Outlet,22.01,g/day
"Apr 25-26, 2017",2017,Main Liberty,THg- total,6.9,ng/L,1635.5,Outlet,27.61,g/day
"Apr 25-26, 2017",2017,Main Liberty,TOC,1,mg/L as C,1635.5,Outlet,4.001,"1,000 kg/day"
"Apr 25-26, 2017",2017,Main Liberty,TSS,23,mg/L,1635.5,Outlet,92.03,"1,000 kg/day"
"Apr 25-26, 2017",2017,Main Liberty,VSS,2,mg/L,1635.5,Outlet,8.003,"1,000 kg/day"
"Apr 25-26, 2017",2017,Shag Slough below Stairsteps,Chloride- filtered,12,mg/L,7358.6,Outlet,216,"1,000 kg/day"
"Apr 25-26, 2017",2017,Shag Slough below Stairsteps,DOC,2.9,mg/L as C,7358.6,Outlet,52.21,"1,000 kg/day"
"Apr 25-26, 2017",2017,Shag Slough below Stairsteps,Iron- filtered,23.6,ug/L,7358.6,Outlet,424.9,kg/day
"Apr 25-26, 2017",2017,Shag Slough below Stairsteps,Manganese- filtered,7.41,ug/L,7358.6,Outlet,133.4,kg/day
"Apr 25-26, 2017",2017,Shag Slough below Stairsteps,MeHg- filtered,0.137,ng/L,7358.6,Outlet,2.466,g/day
"Apr 25-26, 2017",2017,Shag Slough below Stairsteps,MeHg- particulate,0.379,ng/L,7358.6,Outlet,6.823,g/day
"Apr 25-26, 2017",2017,Shag Slough below Stairsteps,MeHg- total,0.516,ng/L,7358.6,Outlet,9.29,g/day
"Apr 25-26, 2017",2017,Shag Slough below Stairsteps,POC,0.5,mg/L as C,7358.6,Outlet,9.002,"1,000 kg/day"
"Apr 25-26, 2017",2017,Shag Slough below Stairsteps,THg- filtered,3.5,ng/L,7358.6,Outlet,63.01,g/day
"Apr 25-26, 2017",2017,Shag Slough below Stairsteps,THg- particulate,2.9,ng/L,7358.6,Outlet,52.21,g/day
"Apr 25-26, 2017",2017,Shag Slough below Stairsteps,THg- total,6.4,ng/L,7358.6,Outlet,115.2,g/day
"Apr 25-26, 2017",2017,Shag Slough below Stairsteps,TOC,3.4,mg/L as C,7358.6,Outlet,61.21,"1,000 kg/day"
"Apr 25-26, 2017",2017,Shag Slough below Stairsteps,TSS,27,mg/L,7358.6,Outlet,486.1,"1,000 kg/day"
"Apr 25-26, 2017",2017,Shag Slough below Stairsteps,VSS,4,mg/L,7358.6,Outlet,72.01,"1,000 kg/day"
"Apr 25-26, 2017",2017,Toe Drain at 1/2 Lisbon,Chloride- filtered,3,mg/L,6310.8,Outlet,46.32,"1,000 kg/day"
"Apr 25-26, 2017",2017,Toe Drain at 1/2 Lisbon,DOC,1,mg/L as C,6310.8,Outlet,15.44,"1,000 kg/day"
"Apr 25-26, 2017",2017,Toe Drain at 1/2 Lisbon,Iron- filtered,44.3,ug/L,6310.8,Outlet,684,kg/day
"Apr 25-26, 2017",2017,Toe Drain at 1/2 Lisbon,Manganese- filtered,7.58,ug/L,6310.8,Outlet,117,kg/day
"Apr 25-26, 2017",2017,Toe Drain at 1/2 Lisbon,MeHg- filtered,0.07,ng/L,6310.8,Outlet,1.081,g/day
"Apr 25-26, 2017",2017,Toe Drain at 1/2 Lisbon,MeHg- particulate,0.08,ng/L,6310.8,Outlet,1.235,g/day
"Apr 25-26, 2017",2017,Toe Drain at 1/2 Lisbon,MeHg- total,0.15,ng/L,6310.8,Outlet,2.316,g/day
"Apr 25-26, 2017",2017,Toe Drain at 1/2 Lisbon,POC,0.1,mg/L as C,6310.8,Outlet,1.544,"1,000 kg/day"
"Apr 25-26, 2017",2017,Toe Drain at 1/2 Lisbon,THg- filtered,1.5,ng/L,6310.8,Outlet,23.16,g/day
"Apr 25-26, 2017",2017,Toe Drain at 1/2 Lisbon,THg- particulate,5.9,ng/L,6310.8,Outlet,91.1,g/day
"Apr 25-26, 2017",2017,Toe Drain at 1/2 Lisbon,THg- total,7.4,ng/L,6310.8,Outlet,114.3,g/day
"Apr 25-26, 2017",2017,Toe Drain at 1/2 Lisbon,TOC,1.1,mg/L as C,6310.8,Outlet,16.98,"1,000 kg/day"
"Apr 25-26, 2017",2017,Toe Drain at 1/2 Lisbon,TSS,17,mg/L,6310.8,Outlet,262.5,"1,000 kg/day"
"Apr 25-26, 2017",2017,Toe Drain at 1/2 Lisbon,VSS,1,mg/L,6310.8,Outlet,15.44,"1,000 kg/day"
